23.9524,23.88752871,23.82714451,23.77104816,23.71904043,23.67092208,23.62649387,23.58555657,23.54791094,23.51335774,23.48169773,23.45273168,23.42626035,23.40208451,23.38000491,23.35982232,23.3413375,23.32435122,23.30866423,23.29407731,23.28039121,23.2674067,23.25108542,23.23334531,23.21621719,23.19980669,23.18421946,23.16956112,23.1559373,23.14345365,23.1322158,23.12232937,23.1139,23.10946334,23.10656573,23.10518353,23.10529307,23.10687071,23.10989281,23.11433572,23.12017578,23.12738936,23.1359528,23.1477255,23.16445645,23.18206871,23.20024045,23.21864983,23.236975,23.25489411,23.27208533,23.2882268,23.30299668,23.31607313,23.32123971,23.32142527,23.31973203,23.31630625,23.31129418,23.30484207,23.29709619,23.28820279,23.27830812,23.26755844,23.2561,23.24242653,23.22842473,23.21432878,23.20037285,23.18679112,23.17381775,23.16168692,23.15063281,23.14088959,23.13269143,23.13122548,23.14138838,23.15275307,23.1647694,23.17688718,23.18855625,23.19922645,23.2083476,23.21536953,23.21974209,23.2209151,23.20684181,23.18331208,23.15645391,23.12663008,23.09420341,23.05953667,23.02299268,22.98493421,22.94572408,22.90572508,22.8653,22.82909863,22.79296869,22.75704491,22.72146201,22.68635471,22.65185773,22.61810578,22.58523359,22.55337588,22.52266737,22.49516537,22.47281445,22.45161094,22.43138511,22.41196721,22.3931875,22.37487625,22.35686372,22.33898017,22.32105586,22.30292105,22.28293262,22.26173335,22.24000938,22.21770796,22.19477637,22.17116187,22.14681172,22.12167319,22.09569355,22.06882007,22.041,22.00139345,21.96130875,21.92126706,21.88178955,21.84339738,21.80661171,21.7719537,21.73994453,21.71110535,21.68595734,21.67193728,21.67607637,21.68400992,21.69516394,21.70896446,21.7248375,21.74220907,21.7605052,21.7791519,21.7975752,21.8152011,21.83145564,21.84576483,21.85755469,21.86625124,21.87128049,21.87206848,21.86804121,21.85862471,21.843245,21.82132809,21.7923
23.92313734,23.85891055,23.79884953,23.74279467,23.69058638,23.64206504,23.59707106,23.55544482,23.51702672,23.48165716,23.44917653,23.41942523,23.39224365,23.36747219,23.34495124,23.3245212,23.30602246,23.28929542,23.27418048,23.26051802,23.24814845,23.23691216,23.22461906,23.2122293,23.20076274,23.19022103,23.1806058,23.1719187,23.16416136,23.15733542,23.15144253,23.14648431,23.14246242,23.13800012,23.13455075,23.13218929,23.1309907,23.13102995,23.13238202,23.13512188,23.13932449,23.14506483,23.15241787,23.16407956,23.18259212,23.20238889,23.22312979,23.24447473,23.26608365,23.28761645,23.30873305,23.32909338,23.34835735,23.36618489,23.37745727,23.38446969,23.3896579,23.3930613,23.39471927,23.39467124,23.39295658,23.3896147,23.384685,23.37820688,23.37021973,23.35550692,23.33964352,23.32294855,23.30574105,23.28834005,23.27106457,23.25423366,23.23816633,23.22318163,23.20959857,23.20276576,23.20773679,23.21400461,23.22109177,23.22852083,23.23581436,23.24249491,23.24808505,23.25210734,23.25408433,23.25353859,23.24129486,23.22167229,23.19924585,23.17422881,23.14683445,23.11727603,23.08576683,23.0525201,23.01774914,22.9816672,22.94448755,22.9058936,22.86665668,22.82701824,22.78721975,22.74750267,22.70810845,22.66927856,22.63125445,22.59427759,22.55858943,22.52713196,22.50268879,22.4796885,22.4579449,22.43727182,22.41748306,22.39839243,22.37981374,22.3615608,22.34344743,22.32528743,22.30540545,22.28443654,22.26305952,22.24120648,22.21880948,22.19580059,22.17211187,22.1476754,22.12242324,22.09628746,22.06920013,22.03121534,21.99266867,21.95401771,21.91572005,21.8782333,21.84201505,21.80752289,21.77521443,21.74554725,21.71897897,21.70155348,21.69898707,21.69971281,21.70330368,21.70933262,21.71737259,21.72699657,21.73777749,21.74928833,21.76110205,21.7727916,21.78392994,21.79409003,21.80284483,21.80976731,21.81443041,21.8164071,21.81527034,21.81059308,21.8019483,21.78890894,21.77104796
23.8910196,23.82823068,23.76921172,23.71384611,23.66201728,23.61360864,23.56850358,23.52658552,23.48773787,23.45184403,23.41878742,23.38845144,23.36071949,23.335475,23.31260137,23.291982,23.2735003,23.25703968,23.24248356,23.22971534,23.21861842,23.20907622,23.20072133,23.19357548,23.18766776,23.18290151,23.17918004,23.17640669,23.17448478,23.17331763,23.17280858,23.17286094,23.17337805,23.16944365,23.16603705,23.16331799,23.16144622,23.16058146,23.16088346,23.16251195,23.16562667,23.17038735,23.17695374,23.18870828,23.2088444,23.23058499,23.25357943,23.27747712,23.30192745,23.32657983,23.35108363,23.37508827,23.39824314,23.42019763,23.4368117,23.4498245,23.46108666,23.47054849,23.47816032,23.48387245,23.48763523,23.48939895,23.48911396,23.48673056,23.48219908,23.46748605,23.45095032,23.43296699,23.41391113,23.3941578,23.37408209,23.35405907,23.33446382,23.3156714,23.29805691,23.28687092,23.28707808,23.28855894,23.29091651,23.29375378,23.29667376,23.29927944,23.30117381,23.30195989,23.30124066,23.29861913,23.28772932,23.27146594,23.25289926,23.2321063,23.20916405,23.18414952,23.15713972,23.12821165,23.09744232,23.06490873,23.03068789,22.99011732,22.94826565,22.90546205,22.86203568,22.81831567,22.77463121,22.73131143,22.68868549,22.64708255,22.60683177,22.57155243,22.54467086,22.51943423,22.49565066,22.47312829,22.45167527,22.43109972,22.4112098,22.39181362,22.37271934,22.35373509,22.3332656,22.31189296,22.29024049,22.26822779,22.24577445,22.22280003,22.19922413,22.17496633,22.14994621,22.12408336,22.09729735,22.06055785,22.02321051,21.98565108,21.9482753,21.91147889,21.87565761,21.84120717,21.80852333,21.77800182,21.75003838,21.72937747,21.72050851,21.71446662,21.71095888,21.70969237,21.71037419,21.7127114,21.71641109,21.72118034,21.72672624,21.73275587,21.7389763,21.74509462,21.75081792,21.75585326,21.75990775,21.76268845,21.76390245,21.76325683,21.76045868,21.75521506,21.74723308
23.85631624,23.79569075,23.73837472,23.68429734,23.63338777,23.5855752,23.54078879,23.49895772,23.46001118,23.42387833,23.39048835,23.35977041,23.3316537,23.30606739,23.28294065,23.26220266,23.24378259,23.22760962,23.21361293,23.20172169,23.19186508,23.18397228,23.17946179,23.17744148,23.17697537,23.17787439,23.17994942,23.18301138,23.18687116,23.19133968,23.19622783,23.20134652,23.20650666,23.20361887,23.20081463,23.19832518,23.19638172,23.19521547,23.19505764,23.19613946,23.19869212,23.20294686,23.20913488,23.22118289,23.24280085,23.26626545,23.29122272,23.31731864,23.34419923,23.37151048,23.39889842,23.42600903,23.45248833,23.47798232,23.49921649,23.51744744,23.53401763,23.54880499,23.56168745,23.57254294,23.58124938,23.58768471,23.59172685,23.59325373,23.59214327,23.57837261,23.56224722,23.54417176,23.5245509,23.50378932,23.48229169,23.46046267,23.43870694,23.41742916,23.39703402,23.38243949,23.37829886,23.37530192,23.3731386,23.37149885,23.37007264,23.36854989,23.36662058,23.36397464,23.36030203,23.35529269,23.34531609,23.33189333,23.31664318,23.29951926,23.28047521,23.25946468,23.2364413,23.21135869,23.18417051,23.15483038,23.12329194,23.08113995,23.03714215,22.99169744,22.94520468,22.89806277,22.85067056,22.80342694,22.75673079,22.71098099,22.6665764,22.6276198,22.59799671,22.57013342,22.54384227,22.5189356,22.49522574,22.47252503,22.45064582,22.42940043,22.40860121,22.38806049,22.36636477,22.3440024,22.3214978,22.29876064,22.27570061,22.2522274,22.22825068,22.20368015,22.17842549,22.15239638,22.12550251,22.0896439,22.05316603,22.0164047,21.97969574,21.94337496,21.90777816,21.87324117,21.8400998,21.80868986,21.77934717,21.75560932,21.74082612,21.72844157,21.71828446,21.71018358,21.70396771,21.69946564,21.69650615,21.69491804,21.69453009,21.69517109,21.69666982,21.69885508,21.70155564,21.7046003,21.70781784,21.71103705,21.71408671,21.71679562,21.71899256,21.72050632,21.72116568
23.81929668,23.76149239,23.70648221,23.65424321,23.60475247,23.55798705,23.51392403,23.47254047,23.43381344,23.39772002,23.36423727,23.33334227,23.30501208,23.27922379,23.25595444,23.23518113,23.21688091,23.20103086,23.18760804,23.17658954,23.16795241,23.16167373,23.16091001,23.16388494,23.16872872,23.17516594,23.18292119,23.19171905,23.2012841,23.21134094,23.22161415,23.23182831,23.24170801,23.24035072,23.23867352,23.23696639,23.2355193,23.23462221,23.2345651,23.23563793,23.23813068,23.24233331,23.24853579,23.26107463,23.284049,23.30903873,23.33569299,23.36366095,23.39259178,23.42213466,23.45193873,23.48165319,23.51092719,23.53940991,23.56458515,23.58729622,23.6084501,23.62786792,23.64537081,23.66077989,23.67391628,23.68460112,23.69265552,23.69790061,23.70015752,23.68817533,23.67343626,23.65635048,23.63732819,23.61677955,23.59511475,23.57274396,23.55007737,23.52752515,23.50549748,23.48837001,23.48028579,23.47311937,23.46665298,23.46066884,23.45494916,23.44927615,23.44343205,23.43719905,23.43035939,23.42269528,23.41322611,23.40215477,23.3897066,23.37572439,23.36005094,23.34252903,23.32300148,23.30131106,23.27730058,23.25081284,23.22169063,23.17833167,23.13263273,23.08504551,23.03602169,22.98601298,22.93547107,22.88484766,22.83459443,22.78516309,22.73700533,22.69452708,22.66190235,22.63107138,22.60185967,22.57409274,22.54759609,22.52219525,22.49771572,22.47398301,22.45082264,22.42806012,22.40455466,22.38066467,22.35677696,22.33279375,22.30861731,22.28414988,22.25929371,22.23395103,22.2080241,22.18141517,22.15402646,22.11869645,22.08276697,22.04651608,22.01022183,21.97416229,21.93861549,21.90385951,21.87017238,21.83783217,21.80711693,21.7804491,21.76012533,21.74180792,21.72543535,21.71094608,21.69827859,21.68737136,21.67816285,21.67059155,21.66459593,21.66011446,21.65708562,21.65544788,21.65513972,21.6560996,21.65826601,21.66157742,21.66597231,21.67138914,21.67776639,21.68504254,21.69315605
23.78023037,23.72583724,23.67367783,23.6237786,23.57616602,23.53086654,23.48790665,23.44731279,23.40911145,23.37332908,23.33999214,23.30912712,23.28076046,23.25491863,23.23162811,23.21091536,23.19280683,23.17732901,23.16450834,23.15437131,23.14694437,23.14225399,23.14513553,23.15296349,23.16297093,23.17480245,23.18810261,23.202516,23.21768721,23.23326082,23.2488814,23.26419355,23.27884185,23.27946415,23.27940374,23.27899719,23.27858106,23.27849193,23.27906636,23.28064091,23.28355215,23.28813664,23.29473096,23.30795474,23.33217641,23.35851326,23.38662359,23.41616571,23.44679794,23.47817857,23.50996593,23.54181831,23.57339403,23.60435139,23.63283118,23.65932857,23.68438339,23.70777444,23.72928054,23.74868051,23.76575317,23.78027734,23.79203183,23.80079546,23.80634705,23.79690291,23.78441951,23.76929083,23.75191081,23.73267343,23.71197265,23.69020245,23.66775677,23.6450296,23.62241489,23.60356102,23.59192548,23.58089715,23.57035464,23.56017655,23.5502415,23.54042809,23.53061491,23.52068058,23.51050371,23.49996289,23.49063029,23.48145056,23.47131856,23.45997841,23.44717421,23.4326501,23.41615019,23.39741859,23.37619942,23.3522368,23.32527485,23.28106266,23.23408394,23.18482736,23.13378161,23.08143537,23.02827731,22.97479612,22.92148048,22.86881907,22.81730057,22.77146729,22.73562381,22.70153338,22.66904275,22.63799869,22.60824794,22.57963727,22.55201343,22.52522317,22.49911326,22.47353045,22.447687,22.42177957,22.39602348,22.37031588,22.3445539,22.31863469,22.29245538,22.26591313,22.23890506,22.21132833,22.18308007,22.14793842,22.11224507,22.07622271,22.04009402,22.00408168,21.96840837,21.9332968,21.89896963,21.86564955,21.83355925,21.80409686,21.77859157,21.75473591,21.73256645,21.71211971,21.69343226,21.67654062,21.66148135,21.64829099,21.63700608,21.62766317,21.6202988,21.61494951,21.61165185,21.61044237,21.6113576,21.6144341,21.6197084,21.62721704,21.63699658,21.64908356,21.66351452
23.73938674,23.68892695,23.64010524,23.59299836,23.54768304,23.504236,23.462734,23.42325375,23.385872,23.35066548,23.31771092,23.28708506,23.25886463,23.23312637,23.20994702,23.18940329,23.17157194,23.15652969,23.14435329,23.13511945,23.12890492,23.12578644,23.13220791,23.14473476,23.15974514,23.17681016,23.19550092,23.21538853,23.23604408,23.2570387,23.27794348,23.29832952,23.31776794,23.32078409,23.32279529,23.3241731,23.3252891,23.32651486,23.32822194,23.33078191,23.33456635,23.33994682,23.3472949,23.36139447,23.38677064,23.41429748,23.44364784,23.47449457,23.50651049,23.53936847,23.57274133,23.60630193,23.6397231,23.6726777,23.70386806,23.73350224,23.76181681,23.78856169,23.81348679,23.83634202,23.8568773,23.87484253,23.88998763,23.90206251,23.91081708,23.90456407,23.89509905,23.88278042,23.86796658,23.8510159,23.83228679,23.81213763,23.79092683,23.76901276,23.74675383,23.72691107,23.71210457,23.69752108,23.68313852,23.6689348,23.65488784,23.64097556,23.62717587,23.61346669,23.59982593,23.58623151,23.57669954,23.568981,23.56070807,23.55153801,23.54112805,23.52913542,23.51521736,23.4990311,23.48023389,23.45848296,23.43343555,23.38870311,23.34084233,23.29036411,23.23777935,23.18359896,23.12833384,23.07249489,23.01659302,22.96113913,22.90664413,22.85763345,22.81839711,22.78080471,22.74473143,22.71005243,22.6766429,22.64437798,22.61313286,22.58278271,22.55320268,22.52426796,22.49561348,22.46724689,22.4391829,22.41131576,22.38353971,22.35574901,22.32783789,22.2997006,22.27123139,22.2423245,22.21287418,22.17759277,22.1418321,22.10576211,22.06955274,22.03337392,21.99739558,21.96178766,21.92672009,21.8923628,21.85888573,21.82675269,21.79641025,21.76739578,21.73983268,21.71384434,21.68955415,21.66708551,21.64656182,21.62810648,21.61184287,21.5978944,21.58638446,21.57743645,21.57117376,21.56771979,21.56719794,21.56973159,21.57544416,21.58445902,21.59689959,21.61288924,21.63255139
23.69703524,23.65096315,23.6059081,23.56199736,23.51935816,23.47811777,23.43840342,23.40034238,23.36406189,23.32968919,23.29735155,23.26717622,23.23929043,23.21382145,23.19089651,23.17064289,23.15318781,23.13865854,23.12718232,23.11888641,23.11389805,23.11234449,23.12219672,23.1392564,23.15909449,23.18121536,23.20512338,23.23032291,23.25631832,23.28261397,23.30871423,23.33412347,23.35834605,23.3641355,23.36863819,23.37224969,23.37536552,23.37838123,23.38169237,23.38569448,23.39078311,23.3973538,23.40580208,23.42096504,23.44741923,23.47599985,23.5063991,23.53830918,23.57142227,23.60543057,23.64002629,23.6749016,23.70974871,23.74425981,23.7776093,23.80977493,23.84074966,23.87026681,23.8980597,23.92386162,23.9474059,23.96842585,23.98665478,24.001826,24.01367283,24.01116751,24.00537694,23.99660693,23.98516331,23.9713519,23.95547854,23.93784903,23.9187692,23.89854488,23.87748189,23.85731868,23.83970969,23.82187701,23.80389959,23.78585639,23.76782636,23.74988845,23.73212161,23.71460481,23.697417,23.68063713,23.67060479,23.66394638,23.65710416,23.64965992,23.64119544,23.63129251,23.61953291,23.60549844,23.58877088,23.56893201,23.54556362,23.50062318,23.45225444,23.40097684,23.34730981,23.29177279,23.23488521,23.17716651,23.11913612,23.06131347,23.00421801,22.95221858,22.90945827,22.86817066,22.82826561,22.78965297,22.75224258,22.71594428,22.68066794,22.6463234,22.61282051,22.58006912,22.54818581,22.51696642,22.48620072,22.45578213,22.42560409,22.39556004,22.3655434,22.33544761,22.3051661,22.27459231,22.24361965,22.20788242,22.17175979,22.13537179,22.09883846,22.06227982,22.02581589,21.98956672,21.95365232,21.91819272,21.88330796,21.84861665,21.81376682,21.77995778,21.74738896,21.71625979,21.68676968,21.65911809,21.63350442,21.61012813,21.58918862,21.57088534,21.55541772,21.54298518,21.53378715,21.52802306,21.52589235,21.52759444,21.53332876,21.54329474,21.55769182,21.57671942,21.60057697
23.65344531,23.61214748,23.57123007,23.53087046,23.49124603,23.45253417,23.41491227,23.37855772,23.3436479,23.3103602,23.278872,23.24936069,23.22200366,23.19697829,23.17446197,23.15463208,23.13766602,23.12374116,23.1130349,23.10572462,23.1019877,23.10200154,23.11517151,23.13658602,23.1610621,23.18804431,23.21697723,23.24730544,23.27847352,23.30992603,23.34110755,23.37146266,23.40043594,23.40934331,23.41672247,23.42298249,23.42853241,23.43378129,23.43913818,23.44501215,23.45181224,23.45994751,23.46982702,23.4862377,23.51370973,23.5432288,23.5745107,23.60727119,23.64122607,23.67609113,23.71158213,23.74741487,23.78330512,23.81896868,23.8539684,23.88810439,23.92118127,23.95292696,23.9830694,24.01133651,24.03745622,24.06115644,24.08216512,24.10021017,24.11501953,24.11672196,24.11515523,24.11055798,24.10316883,24.09322638,24.08096928,24.06663613,24.05046556,24.03269619,24.01356663,23.9936824,23.97362748,23.95285078,23.93153282,23.90985413,23.88799521,23.86613661,23.84445884,23.82314243,23.80236789,23.78231575,23.77151696,23.76554702,23.75973584,23.75360083,23.74665938,23.7384289,23.72842679,23.71617044,23.70117726,23.68296464,23.66105,23.61619306,23.56766684,23.51598668,23.46166792,23.40522591,23.347176,23.28803353,23.22831385,23.1685323,23.10920422,23.05441568,23.00804332,22.96291653,22.91898522,22.87619928,22.83450859,22.79386307,22.75421259,22.71550707,22.67769638,22.64073043,22.60525571,22.57083797,22.53702245,22.50370373,22.47077638,22.43813498,22.40567411,22.37328833,22.34087222,22.30832037,22.27552734,22.23903032,22.20225989,22.16528926,22.12819162,22.09104016,22.05390808,22.01686858,21.97999486,21.94336011,21.90703752,21.8698888,21.8308467,21.79259216,21.75539021,21.71950591,21.6852043,21.65275042,21.62240933,21.59444606,21.56912566,21.54671319,21.52747367,21.51167217,21.49957372,21.49144337,21.48754617,21.48814715,21.49351138,21.50390389,21.51958972,21.54083393,21.56790156
23.60888639,23.57268159,23.5362148,23.49971251,23.46340126,23.42750755,23.3922579,23.35787882,23.32459684,23.29263846,23.26223021,23.23359859,23.20697013,23.18257134,23.16062873,23.14136882,23.12501813,23.11180318,23.10195047,23.09568652,23.09323786,23.09483099,23.11120183,23.13678127,23.16569111,23.19732328,23.23106974,23.26632242,23.30247328,23.33891425,23.3750373,23.41023435,23.44389735,23.45623246,23.46683814,23.47612705,23.48451187,23.49240526,23.50021989,23.50836844,23.51726355,23.52731791,23.53894419,23.55678368,23.58522971,23.61559279,23.64761597,23.68104227,23.71561472,23.75107635,23.7871702,23.82363928,23.86022663,23.89667528,23.93285884,23.96844834,24.00311093,24.03657928,24.06858605,24.09886391,24.12714549,24.15316348,24.17665052,24.19733927,24.2149624,24.22123611,24.22433601,24.22442124,24.22165094,24.21618428,24.2081804,24.19779845,24.18519757,24.17053693,24.15397566,24.13490078,24.11274457,24.08932823,24.06493317,24.03984081,24.01433259,23.98868993,23.96319425,23.93812698,23.91376954,23.89040336,23.87860695,23.8729832,23.86783213,23.86261745,23.85680288,23.84985212,23.8412289,23.83039692,23.8168199,23.79996156,23.7792856,23.73478293,23.68642607,23.63471471,23.58014858,23.52322736,23.46445077,23.40431851,23.34333029,23.28198581,23.22078478,23.16341779,23.11338828,23.06432761,23.01623016,22.96909034,22.92290257,22.87766123,22.83336073,22.78999548,22.74755989,22.70604834,22.66667489,22.62876134,22.59159363,22.55506931,22.51908593,22.48354103,22.44833217,22.4133569,22.37851277,22.34369732,22.3088081,22.27125941,22.23356416,22.19575202,22.15785266,22.11989574,22.08191093,22.04392788,22.00597627,21.96808576,21.93028601,21.89076921,21.84783531,21.80546914,21.76399134,21.72372255,21.68498342,21.64809458,21.6133767,21.58115039,21.55173632,21.52545512,21.50262743,21.48357391,21.46861519,21.45807191,21.45226472,21.45151426,21.45614118,21.46646612,21.48280972,21.50549263,21.53483548
