163.96	178.618	178.908	158.61	122.212	77.3647	38.6998	20.2941	29.2641	56.2417	94.1079	122.065	133.582	122.441	90.3403	48.1141	10.2818	5.15051	5.14202	8.37948	41.944	80.8843	109.841	123.462	112.504	80.8172	41.9453	16.7568	6.86948	22.9869	52.1072	82.7607	107.49	128.625	128.793	120.931	108.292	96.2695	89.5149	97.9855	111.945	126.967	143.32	150.241	150.784	151.641	153.575	152.884	157.098	162.418	170.348	176.983	182.415	161.877	138.286	111.174	92.8138	90.0006	106.633	129.688	155.082	171.621	165.24	134.56	90.7778	43.8571	10.8698	9.96079	25.4974	53.8306	85.7767	110.166	114.988	98.0709	59.9608	14.2638	4.64989	4.6414	4.63291	4.62442	32.3159	68.9319	91.2049	93.0886	77.7221	46.7503	17.1449	4.55653	5.20488	20.0054	52.0143	85.2099	113.48	129.69	133.075	118.686	101.579	88.2464	87.4083	98.7765	117.538	135.379	147.3	154.421	158.532	153.589	148.723	149.346	152.919	164.714	176.774	181.949	168.713	152.903	130.162	111.472	104.968	112.336	127.48	153.138	172.369	174.435	155.354	121.157	78.0615	42.0353	22.0835	19.5006	41.5463	79.1603	114.21	132.731	126.477	95.1774	53.5175	11.7443	4.14074	4.13225	4.12378	41.7321	92.8889	134.535	150.839	139.776	112.843	80.0809	50.4645	42.3276	54.5535	82.3005	116.738	156.787	180.076	191.579	187.579	172.028	151.454	146.74	149.323	161.213	179.738	197.395	206.45	211.634	207.11	197.759	194.286	199.946	214.18	225.423	227.601	208.304	184.368	158.767	143.853	136.987	141.565	155.208	174.63	188.112	191.139	174.825	145.777	109.087	77.7749	53.9009	49.5477	68.5611	102.71	137.872	162.459	163.956	144.024	110.275	68.9413	36.4989	19.8653	30.234	58.2337	99.5755	138.014	161.825	162.605	138.87	101.591	65.2715	42.412	36.7383	53.1974	86.9996	124.577	151.859	168.634	167.067	156.568	142.814	133.354	123.851	127.026	135.953	145.351	152.781	160.755	156.505	150.51	147.173	146.768	156.026	170.765	178.246	166.037	145.375	115.585	93.8441	84.2858	84.3555	89.9932	112.218	137.104	155.884	156.436	134.995	89.6218	41.3927	8.55361	3.21581	3.20731	20.5627	57.7521	90.0024	104.014	87.3259	50.7205	8.2053	3.13945	3.13095	3.12246	3.11401	7.67892	44.0087	73.8346	80.6951	70.2671	45.4876	13.4637	3.0461	3.03761	4.26836	25.8513	62.2017	87.4416	105.064	110.054	102.973	85.1205	73.6159	70.0003	81.3676	102.686	123.426	128.051	124.167	111.649	104.4	108.403	122.18	140.036	153.213	160.628	152.691	135.386	106.693	79.1552	61.0937	60.5178	72.892	96.9611	118.626	135.654	138.064	123.009	85.8724	39.1699	6.23114	2.71517	2.70669	10.2013	43.8863
138.452	155.697	156.253	133.533	91.7102	41.2758	9.01782	5.22617	5.21767	23.4947	68.627	102.879	118.532	109.348	77.7547	39.233	8.46607	5.14131	7.3007	24.6703	61.8546	98.5953	126.059	140.104	134.944	112.92	86.0533	70.5601	69.6129	87.6622	114.275	137.636	151.854	158.117	153.794	147.629	142.353	144.101	150.968	165.293	176.958	180.403	175.921	163.669	149.879	142.727	143.364	151.951	166.831	182.39	193.039	192.975	181.691	145.311	105.096	69.4933	46.5812	48.1516	72.3582	104.009	133.854	151.04	141.897	107.6	59.7043	13.2271	4.72551	4.71702	4.70853	29.1005	68.229	97.6486	104.548	90.0984	54.6185	12.6187	4.64064	4.63217	4.62369	16.7322	55.2738	89.2791	109.056	111.866	101.868	83.8315	65.2137	56.3942	60.8384	77.1271	103.962	130.282	148.917	157.182	158.111	150.083	146.617	146.899	153.775	163.845	172.221	174.298	168.856	157.447	148.022	140.433	139.627	147.973	162.509	178.864	188	184.518	159.853	126.039	94.34	70.1841	62.6527	72.4815	93.3048	122.791	146.311	150.559	130.255	89.4512	41.3144	10.2245	4.21638	4.20789	17.4274	61.2315	101.131	122.34	117.871	88.7485	50.1462	11.3863	4.13153	4.12303	5.38545	45.3811	94.479	132.842	147.239	137.613	115.401	90.361	73.4613	73.336	88.9194	111.889	135.771	158.061	170.437	174.9	170.024	161.942	155.902	162.762	175.763	187.229	194.226	194.095	184.655	173.921	160.567	149.019	150.839	164.853	187.747	203.983	204.995	177.312	138.576	100.509	73.2743	61.6451	67.5984	87.9639	116.458	139.244	145.899	128.626	94.059	51.0655	15.9635	7.48195	4.31574	10.4185	47.397	92.0173	120.801	126.068	107.154	73.5551	33.5906	9.52319	3.62238	9.244	39.5839	79.2875	114.728	138.382	144.394	133.257	109.666	87.244	72.7545	72.1176	86.0572	113.217	140.579	157.125	164.664	163.132	161.49	161.676	165.655	170.663	172.853	173.255	167.534	154.108	141.013	127.155	118.385	119.906	130.195	148.913	167.682	175.965	159.69	124.602	81.7712	46.662	30.5994	32.5491	46.6822	75.8791	106.527	127.761	128.577	104.401	57.2654	11.4769	3.21506	3.20661	3.19811	10.2354	49.2929	85.3249	104.639	90.9041	57.4041	16.3328	3.13025	3.12175	3.11326	8.47371	33.5623	70.5061	95.9019	104.056	100.773	87.0055	67.9919	52.8023	52.314	65.6079	87.4184	110.43	122.803	130.272	131.978	129.774	124.017	122.55	129.336	142.599	156.87	162.107	147.672	124.055	97.939	82.069	88.8301	109.523	137.32	157.787	166.324	151.135	120.111	78.4544	35.9076	12.5899	10.3342	24.2038	56.8054	88.9654	109.244	110.205	91.9418	52.7038	10.4362	2.71444	2.70595	2.69746	2.68898	24.9201
111.211	131.274	132.381	110.405	70.483	24.1435	5.22542	5.21693	5.20844	21.0356	67.7125	102.61	120.597	115.898	90.7868	64.5343	41.2871	34.6028	45.8923	71.6712	102.692	132.475	151.742	161.808	159.356	150.466	135.297	130.211	135.346	150.789	168.675	178.705	176.978	169.187	156.267	150.418	150.915	160.145	177.169	196.684	205.553	195.592	176.311	143.255	115.694	100.607	100.747	114.171	142.646	165.739	179.428	175.801	156.235	109.377	62.0866	24.3108	7.20587	8.12367	38.6165	76.1528	109.644	127.745	117.538	85.9363	42.6565	4.72477	4.71627	4.70778	6.61149	31.3	72.6489	105.205	115.099	103.961	76.8786	40.451	16.0948	15.4403	25.4166	58.2263	95.5094	119.874	135.298	137.062	132.069	123.811	119.82	116.856	121.979	133.436	147.779	158.018	163.779	157.921	152.931	149.638	156.651	169.281	183.386	193.368	188.945	178.399	156.703	130.686	108.925	98.2157	100.676	118.572	141.127	162.962	170.126	161.04	128.514	87.6365	49.9707	26.1393	21.9335	37.0272	62.9864	96.1966	122.371	129.815	112.269	73.7276	27.2734	4.42564	4.20714	5.19305	25.2735	68.5998	108.686	131.061	129.406	109.868	78.4585	47.8478	26.8757	21.4385	43.93	81.2379	119.912	151.62	162.128	155.891	139.278	123.481	114.87	122.582	138.187	154.544	163.91	168.944	158.66	153.419	145.739	143.394	149.779	168.591	186.949	197.099	196.264	176.791	148.536	122.819	101.544	89.5279	99.625	119.724	148.507	169.595	172.458	141.38	97.1923	51.0138	19.2878	10.7714	15.3279	39.6548	74.5382	103.132	116.408	103.713	72.1266	30.8202	4.52274	3.70649	3.69799	3.68954	34.6474	81.9164	113.929	123.218	110.276	81.2673	49.424	29.7031	25.5219	43.3216	71.6696	100.221	126.166	141.451	146.535	141.859	135.36	127.223	124.868	127.516	134.182	143.719	154.945	150.989	146.145	139.686	143.618	154.858	170.863	183.963	186.624	179.287	159.052	128.742	97.7668	73.8503	64.8842	72.7931	90.6745	118.388	141.791	151.739	134.555	96.1409	45.0807	9.42002	3.29072	3.28222	13.0183	49.7955	83.8221	107.388	110.489	90.0312	48.0206	6.29133	3.20586	3.19737	3.18888	24.5332	68.2065	104.824	124.488	117.508	89.6565	56.1241	28.5267	16.2387	26.1199	52.9678	82.4063	109.542	123.054	128.254	129.747	127.403	119.858	116.646	119.545	129.454	140.169	148.494	135.469	130.025	125.208	125.84	130.689	141.233	154.312	168.333	176.794	166.085	134.448	95.6283	59.9415	41.0451	50.4178	75.4312	109.506	136.533	148.549	130.064	92.9591	43.2407	5.6132	2.79006	2.78157	2.77307	24.949	64.8241	92.1364	95.1448	78.0544	41.648	5.18715	2.70521	2.69671	2.68824	6.79887	37.6851
96.7099	118.448	120.269	100.715	66.1722	26.5048	5.82109	5.87123	12.0274	43.7982	86.7289	116.755	133.65	132.424	116.051	99.555	90.7125	89.9843	102.992	126.654	148.082	163.972	172.898	173.234	168.931	168.967	168.069	171.453	182.546	196.165	201.215	198.182	180.063	155.923	135.775	127.466	131.64	147.965	171.629	195.64	203.178	186.222	152.756	108.676	69.4731	47.3489	47.3975	66.2172	101.377	135.216	152.551	148.725	125.6	77.6066	27.6265	4.80042	4.79193	4.78343	14.7487	58.3705	94.5153	115.085	106.97	80.6389	44.0664	9.07285	4.70706	5.55289	13.6498	53.6597	93.5182	125.352	136.536	129.389	108.903	84.8854	67.1165	68.7783	83.0553	109.14	136.484	149.375	152.126	150.386	146.575	146.213	153.09	159.926	166.283	172.126	175.496	166.259	153.038	134.362	119.412	117.406	134.343	156.969	179.423	191.135	182.247	158.949	126.926	89.2819	58.0219	45.3905	51.7199	75.7004	108.068	135.014	144.548	133.948	99.1005	54.3952	16.5393	4.29127	4.28278	16.0651	48.1993	82.2754	109.773	120.525	108.664	75.8237	37.5487	8.21978	6.03064	16.3274	53.2761	92.2627	127.635	147.532	147.896	133.93	116.996	96.2071	85.0498	85.6603	104.128	127.948	152.695	168.92	172.045	165.738	156.465	149.214	149.855	162.209	177.15	188.043	185.201	172.132	145.446	122.847	110.867	112.54	127.48	156.759	181.711	191.891	184.354	154.519	110.303	71.6599	45.2369	34.1511	49.7729	78.7736	111.525	136.773	143.64	114.496	70.0587	22.9383	3.84983	3.78214	3.77365	18.6068	55.5754	87.4085	104.511	100.122	75.4556	41.6169	8.41239	4.50221	5.4133	14.4842	53.0713	96.2447	125.278	138.335	130.659	110.789	87.1003	77.5459	80.8266	99.872	123.77	141.533	147.996	151.784	149.742	146.284	149.033	157.08	166.069	175.103	178.252	170.418	158.593	136.464	113.603	100.465	106.042	124.319	150.18	171.129	176.168	164.212	135.434	92.9635	49.4157	20.0321	11.4328	21.8093	48.4246	82.7071	111.953	125.172	109.836	72.2214	23.2231	3.28997	3.28148	3.27299	3.26453	39.4974	76.8832	101.732	107.667	91.6332	59.0946	22.3541	4.9087	6.0381	22.5718	59.7038	101.02	133.339	150.187	145.205	128.226	102.725	84.7263	76.8181	91.9873	113.35	132.927	143.504	144.689	141.48	143.273	148.084	152.302	159.043	169.468	177.401	177.426	169.09	138.89	111.511	98.3354	98.5005	109.827	132.171	153.985	169.546	172.867	153.839	109.617	59.2406	18.5946	3.50202	10.4892	39.9498	77.4872	109.293	126.359	110.452	73.4312	23.4662	2.78932	2.78086	2.77237	2.76387	13.3508	55.235	87.7358	96.8373	83.6264	53.3936	14.8392	3.5806	3.83033	4.95514	29.8032	69.8903
103.063	124.447	126.368	111.155	83.8097	55.0222	38.8801	38.0282	56.959	88.9318	121.112	141.5	150.743	149.6	141.014	134.905	134.266	142.643	155.287	173.154	181.93	181.865	172.561	162.538	153.308	157.02	167.21	180.975	196.056	207.784	205.509	186.097	155.301	117.32	90.4519	80.6927	89.2292	111.638	142.276	169.514	177.942	156.945	117.413	66.5726	24.7733	8.16532	7.90609	25.8069	66.9861	105.833	130.495	128.552	105.989	62.9342	17.1335	4.79118	4.78269	4.7742	16.6361	61.1922	97.4782	119.49	115.832	96.258	70.8223	44.2789	26.8992	35.6746	59.5247	92.5591	126.292	152.016	160.729	155.074	141.74	126.469	120.878	126.632	138.994	153.579	166.503	161.612	151.732	139.714	134.618	138.331	155.364	170.55	181.849	184.612	175.255	151.487	120.047	87.277	64.7629	63.0794	85.9427	119.273	149.647	165.841	155.115	127.573	87.3634	44.5494	11.2297	7.12908	9.38688	38.9077	77.0544	110.193	123.458	117.356	86.7585	43.2927	7.42766	4.28205	4.27356	19.4955	56.6543	89.045	114.374	127.046	121.36	98.7114	70.8444	50.6069	49.9031	67.3505	98.2799	127.332	150.199	162.963	162.01	152.41	142.553	140.298	139.326	147.339	160.714	170.049	170.877	169.889	157.943	148.354	144.034	148.526	157.593	175.127	189.539	193.168	181.544	154.381	113.139	80.3579	62.4192	66.6167	89.1393	124.782	155.615	167.766	158.39	121.738	71.7374	26.2911	7.2125	4.79049	13.9312	48.0507	85.5874	113.59	124.455	100.733	61.3658	19.0275	3.78139	3.7729	5.86721	27.7313	62.8808	93.8319	111.656	112.114	98.0803	73.5897	48.757	40.808	44.9754	62.0092	91.3857	121.999	141.201	151.295	148.506	135.405	124.695	122.904	132.264	150.387	167.364	169.567	160.963	144.197	133.994	128.021	137.028	153.88	175.286	190.948	192.522	174.923	144.517	103.056	67.3728	47.4773	52.9991	76.6436	109.868	138.409	148.033	137.694	105.118	57.382	12.1093	3.55382	3.35713	3.34864	16.8654	57.9823	91.3024	109.017	98.2728	64.8545	21.6104	3.28074	3.27228	3.26379	14.1153	52.4356	89.0693	113.524	121.239	110.879	87.2602	63.3988	51.5697	55.7769	79.7458	109.326	138.017	159.918	169.259	164.423	151.948	139.67	130.445	131.918	148.258	163.192	167.536	163.612	147.916	137.713	136.233	146.877	160.157	177.831	194.235	201.528	193.738	171.375	127.259	87.8554	62.1791	60.0571	76.2599	106.662	137.207	156.23	158.149	133.769	86.0483	31.1761	3.94239	2.85648	2.84798	19.3037	59.6036	93.8994	114.995	104.885	74.0046	29.7836	2.78012	2.77162	2.76313	2.75466	25.1217	68.7626	101.395	113.775	108.624	86.682	58.7638	45.0779	42.8791	56.1637	82.1211	110.683
123.372	141.115	142.624	131.435	115.381	97.2288	91.4521	96.3719	113.345	136.511	156.506	160.181	159.03	152.162	147.716	149.936	157.401	171.08	183.897	195.558	190.677	174.491	149.09	124.86	110.903	116.801	132.761	156.216	176.798	188.158	181.438	154.55	112.285	66.1101	35.2211	25.2038	37.3817	67.2769	103.963	135.51	146.513	127.876	87.9773	37.3646	8.74127	4.8668	4.85834	9.72258	50.6695	92.6553	120.311	125.131	106.009	72.2945	35.6095	10.7631	7.41147	17.6668	45.1766	86.761	116.637	136.504	136.027	124.444	108.283	94.8953	85.5526	95.4362	113.985	137.269	153.317	169.07	170.51	163.796	155.21	150.209	153.962	167.118	178.71	180.994	175.38	152.671	127.307	107.19	98.2167	103.415	127.833	151.539	168.471	172.44	156.927	120.945	78.6457	36.8865	15.9524	13.5514	35.6305	75.1766	114.753	136.945	128.914	100.476	58.9087	18.1744	4.36616	4.35767	4.34919	21.5015	62.9834	98.8551	117.727	117.564	97.1504	61.4332	27.2247	13.48	20.7816	46.6882	84.861	112.557	132.836	143.537	142.099	128.107	113.591	104.162	110.265	126.209	148.146	158.551	166.671	164.947	158.796	151.211	148.209	155.299	171.405	185.874	195.102	191.408	172.256	147.102	121.618	105.545	102.877	118.15	139.04	161.898	177.387	177.5	157.671	122.301	72.4755	32.9756	15.6514	20.8058	48.5919	89.9373	124.449	139.909	132.493	96.4317	47.4428	7.27295	3.85705	3.84855	8.67447	40.7457	79.1938	108.66	122.351	105.191	74.3829	40.37	17.3994	17.7636	34.1327	63.1564	91.4952	116.223	130.73	131.987	123.324	110.62	96.2155	97.8951	105.582	118.83	130.169	145.304	147.811	149.313	145.972	139.996	138.045	147.25	160.865	177.56	186.127	173.858	148.618	118.828	95.5206	86.7243	99.5741	122.801	151.612	175.54	179.205	156.102	116.851	64.2871	23.0271	6.86766	8.82648	30.1084	69.9575	105.001	121.321	115.937	86.4181	40.2197	3.36488	3.35639	3.3479	3.33941	10.7051	54.0792	89.4558	109.617	104.023	78.3902	44.1543	18.8218	15.0403	24.2001	52.2487	83.3336	112.584	131.797	137.506	131.246	118.376	105.785	105.489	115.43	137.306	152.986	166.841	169.514	166.67	159.217	151.043	145.826	150.251	159.15	176.33	185.619	178.515	157.878	130.043	110.697	106.089	120.072	143.712	170.568	193.294	201.234	187.156	155.972	105.158	58.6535	28.2896	23.8023	42.7299	79.971	116.094	138.965	141.811	118.046	73.2076	20.9643	2.85573	2.84728	2.83878	21.4424	63.1875	97.3266	120.404	116.23	94.8081	60.826	26.4999	11.6824	15.3087	28.3454	61.295	98.4315	124.917	135.911	135.508	125.164	108.303	106.169	109.077	120.32	132.574	146.499
148.519	158.952	157.595	150.042	142.239	138.74	141.958	152.413	166.562	178.222	179.315	167.957	151.005	136.167	130.586	138.076	152.389	172.05	187.376	192.248	176.694	145.657	106.25	70.4478	51.4374	57.9759	79.0204	108.69	136.154	149.814	142.341	112.044	66.07	16.6092	4.95091	4.94245	4.93396	25.9026	69.1674	104.851	120.375	106.596	73.1496	29.2487	4.86608	4.85758	4.84911	14.8352	55.0128	97.2472	125.566	133.175	122.978	99.1277	75.2316	58.2877	54.8219	69.2068	97.6009	128.563	147.903	157.805	156.558	150.102	143.527	140.38	142.674	153.623	165.552	174.693	174.556	167.931	159.043	148.027	141.841	144.844	161.292	181.806	195.293	190.902	168.108	127.152	87.5307	58.7655	47.4147	54.1901	83.6009	114.095	137.289	144.672	128.932	89.1004	39.7923	6.97319	4.4418	4.4333	4.64434	42.3085	86.7249	116.207	113.237	88.5555	49.4744	12.6096	4.35693	4.34843	7.69028	30.6346	70.8409	104.97	125.56	133.164	121.905	98.5787	73.6357	62.4477	70.8538	94.6496	125.485	145.205	157.489	162.76	160.257	152.282	148.347	152.1	165.237	181.532	191.229	185.433	170.766	153.268	135.767	127.873	129.937	146.387	171.145	195.523	202.786	189.893	155.899	112.895	71.7059	50.3502	48.0408	69.5018	101.349	133.145	151.94	151.209	127.778	86.6221	34.0579	3.94114	3.93266	3.92417	17.6976	63.2532	101.503	119.602	116.28	85.6872	42.3048	5.7687	4.21583	6.04159	20.0825	57.9696	93.9216	120.924	135.545	124.152	102.82	80.0515	66.6873	71.0631	90.091	114.427	133.893	147.059	152.333	150.151	143.067	136.528	134.893	145.862	158.28	167.283	166.992	156.957	142.147	130.049	122.381	119.344	127.391	144.101	163.61	179.984	182.142	157.093	118.669	77.1931	46.2141	32.8134	48.6004	75.9966	110.662	140.627	149.459	126.627	83.5401	28.068	3.4405	3.43201	3.42351	7.69552	42.7197	83.8017	105.717	107.02	83.7135	42.8219	3.83723	3.34715	3.33866	8.15987	31.2591	72.9206	106.26	125.725	122.373	104.323	82.0014	67.2948	68.0384	82.8602	105.943	126.415	142.278	149.412	147.643	140.861	136.26	136.665	146.392	163.181	181.355	185.828	178.919	163.615	141.804	127.633	121.094	123.645	136.651	157.805	175.923	181.001	165.016	133.09	92.9541	66.8433	57.3374	72.5961	103.852	141.816	170.382	179.862	163.303	126.212	74.9089	28.0181	3.0619	2.92289	16.4624	57.963	98.4062	123.508	128.386	108.695	70.3398	25.565	4.02771	2.83804	10.6875	42.4911	84.6205	117.272	137.858	137.359	124.908	103.773	81.2008	69.684	75.4352	92.2916	115.179	136.354	147.405	151.863	152.492	149.077	145.402	153.528	162.937	172.071	176.097	168.194
162.956	156.809	150.745	144.016	143.65	150.486	165.339	179.096	187.634	187.901	169.793	141.056	113.685	90.9694	82.953	95.4521	117.057	144.059	163.63	168.004	141.868	103.238	57.448	17.922	7.49726	9.96311	32.4137	69.6019	102.182	119.798	114.714	85.8548	43.0852	6.67011	4.94171	4.93322	4.92473	20.4252	64.3574	101.842	121.057	114.74	90.1098	59.299	34.5975	21.8305	26.2313	48.3699	83.6211	119.756	144.195	153.19	147.842	137.485	125.098	119.293	121.985	134.933	149.161	163.825	162.352	158.961	150.773	148.004	148.716	156.211	166.946	178.768	183.294	177.001	158.642	136.221	111.228	96.9316	93.3128	102.545	130.082	160.495	177.772	170.498	141.026	90.9747	43.9512	12.3257	6.82592	11.6172	48.4874	84.5876	112.98	124.301	111.962	76.9929	30.5583	4.44105	4.43258	4.42409	7.83435	46.3086	90.49	121.717	124.711	107.098	77.5944	47.2889	26.3714	29.1792	46.3406	74.6361	106.656	131.753	146.958	155.984	154.244	140.908	128.526	124.082	130.538	145.22	164.48	163.925	164.079	159.861	154.263	149.528	157.311	171.235	190.042	204.951	203.301	179.239	148.584	114.222	89.5735	83.2282	91.6069	116.037	146.695	173.627	178.928	161.393	120.878	71.0647	25.7497	6.90411	6.95007	30.949	68.1092	106.772	131.38	132.698	110.374	70.0953	22.4031	3.93192	3.92343	3.91494	19.0537	64.1746	103.4	123.652	124.104	101.999	69.6277	40.5739	32.1697	41.4198	67.3001	96.7267	122.316	139.768	149.62	145.1	133.75	123.718	120.763	128.48	141.009	155.4	158.357	157.879	148.299	139.491	133.35	134.255	141.692	161.555	176.009	179.549	166.031	140.835	103.852	81.7222	71.9594	73.2118	90.5092	116.088	138.792	153.478	152.525	122.066	78.1351	33.3974	6.33984	4.03162	9.15966	38.7311	77.0343	111.158	123.963	105.997	66.5643	17.1522	3.43126	3.42281	3.41431	10.871	50.8923	93.8711	118.593	123.581	106.593	73.9669	39.3201	25.1903	27.1671	46.0656	76.9824	108.539	131.024	145.806	143.597	131.473	121.209	118.334	123.961	137.424	154.21	155.729	155.922	147.011	134.095	123.869	126.41	136.943	156.18	176.706	190.41	181.827	161.196	127.915	94.1873	73.0765	67.7707	76.9196	99.1629	128.222	151.236	154.809	134.388	96.148	50.3658	19.7151	8.92814	26.7476	62.7831	107.731	141.343	153.404	139.03	103.285	59.8467	19.3855	2.95187	2.91366	21.2897	60.6248	100.093	125.02	131.633	118.883	92.9918	58.331	34.2958	28.1562	47.734	80.4609	115.643	140.202	154.112	152.157	147.338	139.475	131.68	129.317	136.112	146.208	150.889	154.103	143.403	134.469	133.151	136.175	141.21	158.424	171.499	178.708	175.24	157.3
160.362	140.383	123.52	115.488	119.155	135.584	158.659	178.515	184.736	175.594	146.822	106.2	68.5803	41.1029	29.8542	44.9866	74.7231	109.202	134.734	140.99	113.271	70.4609	25.4651	5.20458	5.01733	5.00887	8.56888	47.7001	86.0152	106.325	105.47	82.5198	45.7183	10.1496	4.93249	4.924	10.8192	41.1502	82.6774	115.908	134.213	132.923	118.293	99.0373	87.2889	79.9354	83.8433	97.7873	120.762	142.413	157.083	162.661	160.438	156.341	158.923	162.744	172.095	183.607	186.702	180.159	161.077	139.381	123.535	119.464	126.252	141.377	161.391	176.685	177.572	161.82	129.244	92.3073	58.3572	38.6278	37.2389	52.0547	86.7196	125.033	148.871	143.773	112.883	62.4264	14.4187	4.51671	4.50821	4.68883	29.2344	71.1498	103.167	118.174	110.392	81.5934	44.0431	11.01	4.42334	8.74504	33.2587	73.5108	113.471	141.186	145.779	136.533	116.964	99.1702	88.384	95.5169	109.728	129.229	148.348	159.82	163.364	167.178	168.743	166.917	164.987	171.064	178.027	184.961	189.884	172.759	151.666	137.024	125.943	123.389	137.96	163.407	188.324	203.937	197.062	161.882	116.242	71.4923	39.3181	34.5713	49.4185	81.187	117.666	147.165	152.623	133.671	91.7566	40.7636	8.2378	4.00756	3.99908	12.1368	51.6143	92.4158	120.896	127.073	108.808	73.9027	34.3057	7.76043	5.69721	17.2818	45.7054	86.0083	119.559	138.433	141.03	125.717	105.962	89.1011	87.556	101.915	122.903	139.185	149.242	153.465	153.614	148.341	147.339	147.836	155.895	169.27	177.643	178.126	166.565	147.9	125.925	108.591	102.487	108.888	126.092	151.924	169.333	170.07	147.809	110.463	64.0451	29.9239	18.6275	24.1813	48.5254	82.2491	110.429	124.845	121.733	92.1014	49.4711	12.1396	3.50692	3.49842	3.48993	22.4452	62.1246	97.3105	112.683	99.5238	68.951	28.3785	3.94846	3.41357	13.0441	36.6839	77.9725	116.603	138.51	145.025	133.378	110.038	85.9623	79.1262	86.4469	103.796	126.065	143.329	149.781	152.774	148.791	142.371	140.617	148.996	160.907	173.384	183.076	171.593	150.701	128.21	104.116	89.3026	94.8515	114.911	141.719	167.03	179.138	163.646	131.406	88.5808	44.2732	20.1737	16.0167	30.188	60.0551	97.2723	123.221	129.154	108.447	68.7654	21.9958	3.00626	2.99777	3.63246	33.3719	80.4368	117.108	133.775	124.535	95.1414	60.5514	31.3219	15.5308	23.1568	48.3865	82.2415	112.517	133.777	140.135	132.022	117.964	97.5129	82.5466	82.2696	97.7374	119.334	140.651	152.714	155.543	148.455	147.719	149.764	155.471	164.285	173.102	177.105	168.9	151.138	123.992	98.774	90.4296	96.712	110.962	134.943	153.704	161.209	153.694	128.574
138.189	103.498	79.033	68.4439	75.322	99.2609	129.951	154.3	161.039	147.758	112.957	69.3018	29.1866	5.10147	5.09298	7.24332	39.848	81.2339	112.113	122.288	97.4117	57.6079	17.1465	5.01662	5.00813	4.99963	10.7081	52.1268	91.7003	113.105	114.837	100.076	74.7353	46.5212	36.6298	38.7269	57.1472	86.5067	118.598	140.367	151.788	150.605	143.205	136.264	134.757	136.125	139.852	147.116	151.587	157.143	154.016	150.595	147.154	148.989	159.15	177.176	192.192	202.554	194.615	172.536	134.184	99.9194	76.4194	71.5012	81.6082	104.244	131.16	152.07	154.574	134.317	95.2892	49.9836	13.7801	4.59232	4.58383	13.5537	52.989	95.1089	123.654	123.362	95.445	50.5121	7.20509	4.50747	4.499	6.86568	38.9728	81.1192	113.79	130.306	126.334	105.296	76.6164	54.3996	42.7685	56.7635	85.9087	117.802	146.701	166.837	167.464	161.713	153.023	146.589	147.791	160.013	172.097	176.348	180.945	173.805	162.162	155.733	157.243	161.871	173.497	188.444	199.656	200.045	193.08	159.092	123.727	94.3883	79.2495	78.5031	99.6195	131.584	163.778	181.691	172.987	135.813	85.1318	33.9945	7.23382	4.08319	15.1922	53.9313	95.6066	128.175	135.522	118.71	81.4078	33.7801	4.00683	3.99834	4.67629	20.8003	59.9472	98.4418	125.967	134.911	124.232	97.2451	69.8232	50.0024	48.3474	64.3752	92.7512	122.47	145.91	154.272	155.289	146.392	137.213	133.202	139.633	155.275	168.118	172.555	162.468	150.147	138.678	130.171	132.103	144.952	161.477	181.12	187.922	179.547	151.166	118.94	84.3076	62.5736	56.7918	69.5334	93.9978	126.03	146.521	146.463	120.369	77.0601	26.7833	4.66852	3.58253	3.57408	19.742	58.374	91.4218	106.794	103.477	78.5508	41.4131	8.92849	3.49768	3.48922	6.80556	34.08	71.959	104.889	119.519	110.723	88.2326	62.2789	38.7646	38.6297	57.4337	84.1135	114.723	143.223	153.705	157.224	150.363	136.472	124.244	125.753	136.133	149.254	162.178	161.965	150.529	138.592	129.047	125.567	134.378	150.953	169.13	180.375	183.896	159.863	127.01	90.2189	60.0613	42.8624	51.9575	77.4783	111.969	141.017	152.811	136.076	100.715	53.2905	10.8426	3.08191	3.07342	3.99452	34.2976	77.8536	106.691	114.353	98.7114	62.1918	20.7416	2.99706	2.98857	4.68404	30.6857	74.1952	109.712	128.582	127.096	106.173	83.7885	64.6242	58.7682	69.9117	93.9656	117.356	135.831	143.684	146.621	141.479	135.725	128.273	124.946	129.813	140.308	150.723	151.512	145.299	134.641	121.272	120.301	131.801	147.147	165.787	177.995	179.531	160.459	129.123	85.885	51.2192	35.392	44.3567	65.711	97.7024	121.919	132.265	123.544	95.5425
