0.412452	0.581969	0.670662	0.595931	0.520311	0.637426	0.85224	1.0262	1.10867	0.97177	0.89615	0.927111	1.01847	0.972159	0.828149	0.682363	0.667139	0.714088	0.626922	0.609921	0.667528	0.794413	0.806723	0.739096	0.795815	0.663352	0.630364	0.55208	0.430275	0.301364	0.113833	0.0284434	0.238817	0.31774	0.455283	0.51289	0.570497	0.69827	0.877557	0.856116	1.03007	0.981988	0.981863	0.885815	0.531307	0.317131	-0.00540272	-0.215138	-0.266777	-0.492499	-0.837237	-1.02921	-1.13147	-0.945969	-0.747142	-0.665554	-0.449852	-0.219938	-0.0628553	0.365122	0.5151	0.761	0.779527	0.625748	0.574997	0.384802	0.176843	0.0621431	-0.133381	-0.174362	-0.289062	-0.475704	-0.429644	-0.243251	-0.00978467	0.129535	0.315927	0.508537	0.742004	0.931061	1.08104	1.16529	0.969767	0.815987	0.593817	0.387635	0.170795	-0.0478221	-0.0790331	-0.12712	-0.211621	-0.215299	-0.188778	0.0651161	0.272825	0.574681	0.837457	1.06915	1.19337	1.30959	1.44447	1.38395	1.25682	0.854347	0.620632	0.261683	-0.350397	-0.881653	-1.20596	-1.453	-1.48244	-1.54029	-1.50489	-1.23856	-0.991772	-0.530932	-0.0407825	0.261962	0.761882	1.26624	1.57964	2.05292	2.05901	2.12372	2.14136	2.016	1.89864	1.67914	1.34861	1.2348	0.812787	0.513346	0.173049	-0.238303	-0.576824	-0.709287	-1.04159	-1.31972	-1.64847	-2.0385	-2.12744	-2.10359	-1.9847	-1.91732	-1.778	-1.34381	-0.835005	-0.36706	0.0449307	0.40363	0.828943	1.26225	1.56499	1.75583	1.94133	1.89236	1.86559	1.6523	1.29157	0.821603
0.482622	0.60329	0.718628	0.806433	0.965293	0.911877	0.855797	0.974688	0.964794	0.962004	0.734506	0.474144	0.495336	0.52985	0.438243	0.45677	0.252364	0.396124	0.562089	0.733383	0.855827	0.816622	0.641526	0.541925	0.556011	0.658915	0.593065	0.296289	0.253531	0.0944225	0.0170262	0.0213423	0.13224	0.219157	0.473051	0.56352	0.672642	0.650312	0.734565	0.952044	1.01587	0.98288	0.948117	0.828976	0.776449	0.64665	0.364084	-0.0925647	-0.403552	-0.619504	-0.783054	-0.950156	-0.93607	-0.912214	-0.874147	-0.717064	-0.468499	-0.113352	0.126331	0.350027	0.577276	0.783209	0.856803	0.847797	0.640726	0.525138	0.247902	0.0044158	-0.249728	-0.429265	-0.62923	-0.569847	-0.641914	-0.658026	-0.485844	-0.25149	0.134743	0.377979	0.408053	0.46566	0.537477	0.656369	0.896052	0.730726	0.759023	0.458694	0.11662	-0.063805	-0.101233	-0.21238	-0.217834	-0.312994	-0.241176	0.033146	0.174242	0.540935	0.782395	1.04784	1.25999	1.2794	1.20289	1.17967	0.89178	0.676716	0.466093	0.0121088	-0.309537	-0.869214	-1.19619	-1.24428	-1.38029	-1.44792	-1.44094	-1.47659	-1.23779	-1.00788	-0.722011	-0.366865	-0.208894	0.106285	0.457879	0.738419	0.905272	1.00729	1.12973	1.32589	1.37284	1.24216	1.06617	0.971012	0.931807	0.744277	0.407532	0.0992092	-0.309478	-0.55474	-0.826647	-1.04971	-1.44685	-1.65925	-1.79704	-1.71101	-1.87012	-1.95196	-1.79398	-1.57651	-1.11922	-0.656601	-0.407148	-0.0138096	0.42305	0.797736	1.34917	1.40855	1.4333	1.35235	1.23232	1.05634	0.596134	-0.105652
0.717994	0.840438	0.977981	1.08444	1.06388	1.07886	1.0139	0.857453	0.841341	0.644929	0.518683	0.448392	0.439385	0.449918	0.378739	0.158346	0.199078	0.310863	0.219256	0.335483	0.266968	0.437374	0.562482	0.430907	0.400584	0.182856	0.0468395	0.0751365	0.0785644	0.138836	0.0729858	-0.221126	-0.0693724	0.0806051	0.247458	0.520892	0.698403	0.819959	1.05076	1.01422	1.15443	1.06371	0.864632	0.916022	0.673424	0.398852	0.154478	-0.239998	-0.327164	-0.451634	-0.633836	-0.748535	-0.84636	-0.832274	-0.623677	-0.360012	-0.165626	0.0314251	0.168968	0.509016	0.770904	0.921769	0.966053	0.912638	0.680699	0.456753	0.0533948	-0.135912	-0.322554	-0.459459	-0.615015	-0.744814	-0.855961	-0.695325	-0.593309	-0.387377	-0.135259	0.0244887	0.272166	0.311121	0.473533	0.575549	0.48483	0.405657	0.422408	0.22866	0.0571165	-0.147289	-0.313504	-0.334057	-0.36882	-0.336971	-0.275811	-0.229751	-0.0300351	0.373961	0.618086	0.907507	0.912712	0.922357	1.01904	1.08376	1.033	0.790407	0.55758	0.353174	-0.0564014	-0.574334	-0.833807	-1.14746	-1.31279	-1.47012	-1.70383	-1.71639	-1.63481	-1.45907	-0.994678	-0.897103	-0.734691	-0.515436	-0.219797	0.146896	0.403455	0.466391	0.526662	0.583381	0.604573	0.802512	0.813045	0.856441	0.747958	0.467169	0.341811	0.133853	-0.123844	-0.31848	-0.591276	-0.819662	-1.16529	-1.40966	-1.47907	-1.40725	-1.44379	-1.56293	-1.60569	-1.57917	-1.1876	-0.794265	-0.295233	0.0954408	0.327131	0.667178	0.871335	0.98312	1.10823	1.0335	0.907251	0.810315	0.211557	-0.196241
0.699347	0.873305	1.04193	1.00273	1.14915	0.974947	0.870017	0.835253	0.956809	0.868754	0.754054	0.362243	0.0983288	0.0680059	-0.0715629	0.0322292	0.0392099	-0.118123	-0.00100774	-0.0268897	0.0964424	0.206452	0.0713238	0.120049	0.215847	0.130457	-0.0108878	-0.0136771	-0.0253482	0.133511	0.0170349	-0.120758	-0.113777	-0.0650519	0.131111	0.313951	0.37067	0.501995	0.543615	0.671388	0.871991	0.863873	0.854867	0.784576	0.803991	0.715936	0.474227	0.210313	0.00413072	-0.136326	-0.287441	-0.419905	-0.534605	-0.451241	-0.436266	-0.323593	-0.0474937	0.0909374	0.375918	0.468164	0.657221	0.854272	0.755559	0.832706	0.623859	0.494061	0.291431	0.0079772	-0.155572	-0.487876	-0.720704	-0.882477	-0.927011	-0.881838	-0.711433	-0.62274	-0.529606	-0.285481	-0.112411	0.269381	0.635186	0.760294	0.787703	0.486485	0.261651	0.0714564	-0.216438	-0.425285	-0.539097	-0.669784	-0.762279	-0.787273	-0.875327	-0.608999	-0.227206	0.132381	0.444007	0.558457	0.640933	1.01118	1.29616	1.55538	1.38473	0.996469	0.745878	0.550354	0.226932	-0.0742855	-0.46965	-0.888107	-1.27104	-1.62466	-1.774	-1.8434	-1.89415	-1.7042	-1.56488	-1.43267	-1.2969	-1.16647	-0.683422	-0.300742	-0.0530645	0.0738203	0.0976764	0.250318	0.458916	0.527181	0.566136	0.450548	0.335848	0.406777	0.308953	0.237774	0.00494618	-0.24298	-0.248434	-0.44307	-0.607508	-0.706221	-0.927502	-0.910751	-0.968608	-1.08508	-1.03991	-1.08	-0.885618	-0.567775	-0.33342	-0.059098	0.142394	0.285266	0.653735	0.762856	0.780495	0.623163	0.408099	0.249878	0.024156	-0.412065
0.897415	1.04473	0.896277	0.972536	0.890699	0.700504	0.721695	0.578574	0.581113	0.512599	0.297535	0.13665	0.00773887	-0.137159	0.0634446	-0.0290508	-0.0478273	-0.092361	-0.138671	-0.112151	-0.0545437	-0.0626621	-0.0432469	-0.2441	-0.386333	-0.285206	-0.27112	-0.0900561	0.00396607	-0.108069	-0.12951	-0.170491	-0.0826864	0.149892	0.29454	0.427642	0.495019	0.553514	0.695498	0.757546	0.876437	1.01132	0.926813	0.788133	0.674321	0.569391	0.569266	0.419039	0.190653	0.0484192	-0.237699	-0.413683	-0.420025	-0.356201	-0.195566	-0.0979908	0.123041	0.354731	0.622836	0.763044	0.841079	0.869375	0.797308	0.77942	0.565244	0.36972	0.0836015	-0.197188	-0.324322	-0.578466	-0.79353	-0.954415	-0.986514	-0.972428	-0.859754	-0.712442	-0.494962	-0.284589	-0.0902025	0.207213	0.387388	0.620854	0.681126	0.542445	0.504129	0.163831	-0.0805426	-0.247645	-0.43784	-0.499249	-0.547336	-0.679799	-0.590218	-0.662285	-0.55494	-0.235321	0.0221266	0.331976	0.577877	0.798021	1.11053	1.31736	1.29503	1.23895	0.958157	0.802601	0.63461	0.257898	-0.0433196	-0.417368	-0.885563	-1.24185	-1.60524	-1.7679	-1.82398	-1.89516	-1.81002	-1.68757	-1.6353	-1.51196	-1.36998	-1.18803	-0.801795	-0.605632	-0.455655	-0.25061	-0.0713228	0.23231	0.632753	0.708124	0.726651	0.668794	0.538107	0.726276	0.706612	0.541286	0.479877	0.278135	0.0488604	-0.118242	-0.502948	-0.471099	-0.535172	-0.659642	-0.611805	-0.754039	-0.576528	-0.290659	-0.0980487	0.199366	0.305823	0.232868	0.318896	0.418247	0.458979	0.44642	0.200269	-0.0529864	-0.35598	-0.803747
0.904525	0.961243	0.946908	0.999186	0.854288	0.816859	0.742128	0.55815	0.52161	0.30921	0.198951	0.0034271	-0.248052	-0.313902	-0.277612	-0.349679	-0.238781	-0.275322	-0.419331	-0.338632	-0.324546	-0.0537759	0.0295881	-0.264524	-0.296623	-0.319841	-0.295096	-0.146007	-0.178106	-0.140039	-0.118848	-0.240653	-0.20081	-0.0872477	-0.0731616	0.170075	0.249886	0.325256	0.419279	0.444911	0.798281	1.03974	0.989878	0.901824	0.612153	0.459261	0.505322	0.365753	0.469545	0.310436	0.138893	-0.0433084	-0.112711	-0.0231298	0.295602	0.410052	0.561806	0.608754	0.668138	0.770153	0.865064	1.0781	1.07442	0.715475	0.479095	0.168108	0.0667305	-0.0106659	-0.255928	-0.524283	-0.877015	-1.03524	-1.01316	-0.951996	-0.841986	-0.708884	-0.54292	-0.290802	-0.0502301	0.109517	0.417591	0.56668	0.635833	0.557548	0.314951	0.0981105	-0.00415486	-0.298267	-0.494679	-0.646682	-0.839542	-0.910721	-0.911734	-0.773303	-0.545166	-0.360549	-0.125307	0.260926	0.574329	0.881514	1.1061	1.30848	1.50908	1.4832	1.38804	1.24225	0.901957	0.664688	0.350148	0.0178443	-0.382849	-0.825287	-1.06966	-1.17814	-1.34258	-1.6287	-1.76472	-1.87053	-1.81382	-1.76243	-1.74035	-1.48734	-1.25654	-0.979551	-0.664372	-0.472651	-0.155695	-0.0341397	0.21709	0.475425	0.566783	0.776268	0.93868	1.04158	1.07432	0.955181	0.843146	0.734664	0.577331	0.425328	0.250232	0.115104	-0.00936604	-0.119625	-0.172152	-0.104776	-0.27099	-0.166309	-0.0269901	0.218022	0.38754	0.431824	0.453016	0.460884	0.456319	0.40468	0.0785931	-0.259928	-0.627759	-0.84904
1.08661	1.19839	1.1654	0.985867	0.790343	0.756468	0.614234	0.449796	0.140585	0.00545735	-0.0754917	-0.156441	-0.204527	-0.338767	-0.343333	-0.323029	-0.227231	-0.272653	-0.336726	-0.516263	-0.377832	-0.226966	-0.112516	-0.198794	-0.394318	-0.443293	-0.288875	-0.266795	-0.153233	-0.236846	-0.278716	-0.154495	-0.147515	-0.0366172	-0.0740455	0.103466	0.286306	0.420296	0.530305	0.646532	0.736113	0.882538	1.0183	0.946237	0.840419	0.610256	0.544406	0.50609	0.382508	0.27669	0.289	0.120121	0.338488	0.353462	0.390641	0.451801	0.509407	0.698465	0.812915	0.797691	0.762039	0.869384	0.882582	0.798968	0.576799	0.274693	0.0161086	-0.249582	-0.405138	-0.534048	-0.580358	-0.621339	-0.629458	-0.513231	-0.373912	-0.272784	-0.142347	-0.0039157	0.154944	0.155707	0.25417	0.342863	0.523927	0.522914	0.368246	0.122984	-0.181786	-0.463464	-0.603033	-0.635132	-0.720522	-0.840551	-0.898407	-0.718232	-0.481213	-0.352551	-0.112868	0.118822	0.435777	0.774937	1.01018	1.24809	1.45935	1.45478	1.42801	1.30177	1.13733	0.924041	0.605948	0.442398	0.122529	-0.2755	-0.52165	-0.776682	-0.891382	-1.10645	-1.33572	-1.46818	-1.55002	-1.55103	-1.47122	-1.38431	-1.40486	-1.29663	-1.15731	-0.737323	-0.329774	-0.0261418	0.283708	0.553589	0.854557	0.994765	1.04171	1.27962	1.41983	1.49342	1.51817	1.19652	0.981457	0.877415	0.731629	0.644463	0.42851	0.284501	0.257731	0.232737	0.236165	0.318641	0.243021	0.436519	0.59449	0.554397	0.50187	0.33832	0.383492	0.273233	0.131	-0.143572	-0.486534	-0.83216
1.15944	1.23659	1.11478	1.09778	0.968871	0.962529	0.780328	0.408944	0.0739762	-0.179279	-0.322401	-0.238149	-0.404363	-0.630085	-0.725245	-0.895012	-0.665987	-0.431632	-0.367808	-0.208949	-0.0891696	0.0608078	0.282728	0.232865	0.165239	0.158897	0.0370913	-0.0678386	-0.168328	-0.328325	-0.279599	-0.269066	-0.166162	0.0477642	-0.106016	-0.131898	-0.0556389	0.186709	0.543632	0.611897	0.625095	0.708459	0.711887	0.71265	0.69565	0.608484	0.595037	0.567378	0.397611	0.323768	0.218838	0.213384	0.46639	0.557748	0.620684	0.587696	0.599118	0.805051	1.04296	1.25155	1.19459	1.05235	0.905679	0.774104	0.699372	0.474538	0.279014	0.0515153	-0.339408	-0.638849	-0.863683	-0.900223	-0.796431	-0.475923	-0.283313	-0.181298	-0.17787	0.0644784	0.551076	0.705494	0.771094	0.664388	0.536366	0.466963	0.366474	0.126541	-0.0920759	-0.440367	-0.688293	-0.850067	-0.855521	-0.97022	-0.793598	-0.603652	-0.308902	-0.148266	-0.136844	0.180999	0.493513	0.875305	1.14607	1.2703	1.34567	1.32067	1.30989	1.33819	1.28299	1.09724	0.895498	0.871393	0.68475	0.510543	0.180015	-0.0288315	-0.160407	-0.497151	-0.75396	-1.00277	-1.25869	-1.21974	-1.2625	-1.31325	-1.30183	-1.40764	-1.23546	-0.93183	-0.608658	-0.431147	-0.0831057	0.256054	0.755974	1.128	1.41031	1.79743	1.90478	1.9766	2.04397	1.93549	1.84744	1.63948	1.37201	1.11787	0.694968	0.447042	0.374086	0.412153	0.50884	0.583322	0.520137	0.488926	0.582948	0.600587	0.735465	0.732676	0.677484	0.379819	0.0954772	-0.0201108	-0.228069	-0.52307
1.19764	1.27567	1.21337	1.15818	1.01151	0.86661	0.807866	0.653198	0.455009	0.134252	-0.105681	-0.404234	-0.466531	-0.638075	-0.771426	-0.911883	-0.886251	-0.605711	-0.390008	-0.306644	-0.190418	-0.149686	0.121972	0.352773	0.432585	0.421802	0.427894	0.30076	0.189613	0.0065232	-0.134822	-0.257515	-0.30649	-0.207139	-0.202823	-0.238475	-0.231494	-0.0459894	0.222116	0.457358	0.511413	0.655173	0.803374	0.945358	0.896383	0.874942	0.753137	0.59314	0.525513	0.472098	0.447104	0.337733	0.310075	0.383669	0.550522	0.551285	0.743895	0.813049	1.09181	1.24179	1.13508	0.941335	0.862163	0.796313	0.771319	0.683264	0.466424	0.222938	-0.154663	-0.233835	-0.34143	-0.391292	-0.519315	-0.368449	-0.349034	-0.0676063	0.046844	0.35847	0.598153	0.732144	0.795968	0.754099	0.688249	0.605523	0.47306	0.239344	-0.0592089	-0.39773	-0.589701	-0.809206	-0.826206	-0.918702	-0.891293	-0.902076	-0.681044	-0.410274	-0.126182	0.157022	0.434898	0.773169	1.0617	1.34491	1.48511	1.58002	1.65539	1.78317	1.71288	1.5662	1.2863	1.19469	1.08976	0.943978	0.732467	0.419703	0.130032	0.00467413	-0.26901	-0.38371	-0.505515	-0.623767	-0.778435	-1.01659	-1.19702	-1.22468	-1.07292	-0.93982	-0.591778	-0.421373	-0.169255	0.155694	0.685812	1.23725	1.63858	1.90047	2.1437	2.18088	2.34862	2.43465	2.3537	2.22301	1.82499	1.56374	1.2865	1.03236	0.859924	0.74256	0.57457	0.535365	0.37448	0.297972	0.476371	0.668981	0.646652	0.692712	0.489194	0.445549	0.348613	0.293421	0.127206	-0.285033
1.09994	1.13357	0.936267	0.810021	0.640254	0.473152	0.554739	0.511094	0.337774	0.159125	-0.213146	-0.356268	-0.370604	-0.357406	-0.259831	-0.432262	-0.561173	-0.460934	-0.388228	-0.159202	0.00853872	-0.0439886	0.204577	0.291493	0.379298	0.403154	0.364838	0.469518	0.408109	0.185051	0.0756807	-0.0905335	-0.103981	-0.0561441	-0.0536043	-0.151429	-0.175534	-0.0584196	0.144849	0.397855	0.354209	0.525503	0.472976	0.649598	0.772042	0.701751	0.817978	0.738805	0.654304	0.724345	0.709121	0.723207	0.666239	0.541769	0.536315	0.61435	0.555606	0.662062	0.794276	0.856324	0.913043	0.815218	0.843515	0.659537	0.64609	0.510074	0.342971	0.101262	-0.0613995	-0.176987	-0.206422	-0.179902	-0.17825	-0.13663	0.0746314	0.237043	0.323072	0.440187	0.546643	0.678857	0.860809	0.928186	0.937831	0.75563	0.568987	0.363693	0.268533	0.0294885	-0.249524	-0.506333	-0.509122	-0.626487	-0.744739	-0.7271	-0.688145	-0.435139	-0.180356	-0.02505	0.267036	0.504943	0.633604	1.14862	1.36966	1.63332	1.73622	1.83913	1.84611	1.8895	1.68687	1.66099	1.43882	1.29304	1.16768	0.990806	0.810381	0.66726	0.417557	0.155419	-0.13514	-0.353757	-0.495102	-0.511214	-0.585058	-0.737949	-0.824227	-0.813694	-0.534042	-0.333439	0.0865452	0.36442	0.728449	1.06583	1.41831	1.74326	2.054	2.23062	2.5085	2.51015	2.42121	2.32338	2.09944	1.97141	1.74836	1.43737	1.07309	0.845593	0.682932	0.813369	0.744855	0.577752	0.550094	0.541976	0.574713	0.634097	0.553148	0.572563	0.379703	0.219706	0.164514	-0.10384
